FID,Id,Status,PIN,X,Y,Area,Prev_Area,Pct_Change,Comment,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
6977,,New,095-10-09-03.21-100,371872.33,1493741.13,2500.58,0,0, ,235.69562168,2500.58461713,389.03125,93.003633999442
6978,,New,095-10-09-03.21-100,371745.18,1493994.4,219.34,0,0, ,62.9334366533,219.338417004,34.12109375,24.8261872964948
6979,,New,095-10-09-03.21-100,371805.45,1493986.88,3449.22,0,0, ,253.342179596,3449.21930893,536.62890625,99.9545406455051
6980,,New,095-11-09-34.34-110,372107.89,1494433.87,2925.04,0,0, ,221.51848382,2925.0316116,455.08984375,87.3910424252776
6981,,New,095-11-09-34.34-109,372186.96,1494434.24,2825.45,0,0, ,218.068853112,2825.44306272,439.6015625,86.0284724006236
6982,,New,095-11-09-34.34-107,372349.04,1494436.2,2727.32,0,0, ,215.806161564,2727.33277645,424.328125,85.138261150156
6983,,New,095-10-09-03.21-100,371937.81,1494059.95,3023.18,0,0, ,237.176399324,3023.17138992,470.34765625,93.589857690006
6984,,New,095-10-09-03.21-100,372083.03,1493864.6,2298.02,0,0, ,208.776961478,2298.01114234,357.52734375,82.3751230871549
6985,,New,095-10-09-03.21-100,372259.61,1493767.57,2121.47,0,0, ,198.565802091,2049.29029726,318.8203125,78.3088853156528
6986,,New,095-10-09-03.21-100,372226.54,1493646.88,2049.65,0,0, ,203.75394041,2049.64320241,318.87890625,80.3366801636283
6987,,New,095-11-09-34.34-108,372267.58,1494434.78,2814.84,0,0, ,217.427321908,2814.84975598,437.9453125,85.7742221226762
6988,,New,095-10-09-03.21-100,372001.42,1493840.97,3339.85,0,0, ,266.616797073,3339.86258127,519.6171875,105.191935571959
6989,,New,095-10-09-03.21-100,372303.07,1493940.2,2239.99,0,0, ,203.642975172,2051.05946352,319.109375,80.3147701108267
6990,,New,095-10-09-03.21-100,372370.32,1493963,2164.53,0,0, ,202.996350158,2064.42386353,321.18359375,80.0581791506883
6991,,New,095-10-09-03.21-100,372392.14,1493814.93,2063.45,0,0, ,199.36453911,1971.10525843,306.6640625,78.6390306627298
6992,,New,095-10-09-03.21-100,372321.8,1493790.29,2100.56,0,0, ,196.780134326,2006.02281453,312.08984375,77.619293085456
6993,,New,095-10-09-03.21-100,372192.33,1493740.38,2095.2,0,0, ,203.069290477,2005.16302634,311.95703125,80.1031128729463
6994,,New,095-10-09-03.21-100,372130.66,1493719.78,2085.04,0,0, ,198.102786184,1995.14869019,310.40234375,78.1259467210164
6995,,New,095-10-09-03.21-100,372049.22,1493687.53,1872.07,0,0, ,213.148825963,1872.08105147,291.25,84.0768143698498
6996,,New,095-10-09-03.21-100,372298.01,1493674.03,2112.99,0,0, ,201.120335897,2013.40313288,313.234375,79.3182216509321
6997,,New,095-10-09-03.21-100,372374.57,1493701.72,2025.82,0,0, ,195.577938528,1923.02622001,299.171875,77.1434013448364
6998,,Existing,095-11-09-34.34-114,371714.94,1494446.84,1657.61,0,0, ,154.488022703,1400.44385065,217.88671875,60.9672320634319
6999,,New,095-11-09-34.34-178,372251.43,1495154.98,2244.37,0,0, ,198.883796495,2244.38417793,349.21484375,78.4680594441737
7000,,New,095-11-09-34.34-146,371941.5,1494827.6,1533.99,0,0, ,190.527140663,1678.73820759,261.1953125,75.1679578250221
7001,,New,095-11-09-34.34-118,371895.03,1494583.92,539.88,0,0, ,92.9463737607,539.869895868,83.99609375,36.6617123909479
7002,,New,095-11-09-34.34-118,371859.46,1494579.13,1582.65,0,0, ,169.96676144,1582.64585283,246.24609375,67.0757085870022
7003,,New,095-11-09-34.34-124,372348.86,1494590.3,2096.27,0,0, ,196.241500532,1985.5592212,308.92578125,77.4081752309436
7004,,Existing,095-11-09-34.34-115,371715.13,1494507.8,1260.2,0,0, ,144.525284748,1260.20147881,196.0703125,57.0286676832156
7005,,Existing,095-11-09-34.34-145,371831.65,1494904.73,1604.88,0,0, ,170.890036038,1604.87678455,249.703125,67.4436926110882
7006,,Existing,095-11-09-34.34-174,371877.53,1495065.98,2084.69,0,0, ,213.184645128,2084.69714704,324.35546875,84.1423405663574
7007,,Existing,095-11-09-34.34-177,372173.2,1495133.96,1944.91,0,0, ,207.594856858,1944.90731025,302.625,81.9002259917483
7008,,Existing,095-11-09-34.34-175,372013.54,1495094.16,2203.22,0,0, ,219.311871152,2203.22073487,342.8046875,86.4936516541395
7009,,Existing,095-11-09-34.34-149,372194.53,1494836.34,1813.33,0,0, ,187.85779936,1813.32399305,282.13671875,74.111053071001
7010,,New,095-11-09-34.31-200,372209.68,1496012.39,24211.27,0,0, ,1008.80207938,24211.2640636,3767.3828125,397.949859835078
7011,,New,095-11-09-34.31-200,372031.78,1496149.62,170.24,0,0, ,52.7176001443,170.24183748,26.48828125,20.7960536425382
7012,,Changed,090-11-09-34.00-1404,371931.15,1496537.98,2970.86,2319.35,28.09, ,234.205618273,2970.85652637,462.296875,92.3860164283514
7013,,Existing,095-10-09-10.23-100,370857.15,1486745.24,281.38,0,0, ,67.692663404,281.38120057,43.75,26.6928066277578
7014,,Existing,095-10-09-10.23-100,371134.24,1487142.14,1377.8,0,0, ,156.833628448,1377.78559833,214.2421875,61.8309251254796
7015,,Existing,095-10-09-10.23-100,371289.3,1487101.88,1912.66,0,0, ,185.56105163,1912.67713304,297.4140625,73.1236451782856
7016,,Existing,095-10-09-10.23-100,371345.48,1487102.45,1856.35,0,0, ,183.695087175,1856.33551361,288.65234375,72.4869099189848
7017,,Existing,095-10-09-10.22-100,370990.69,1487630.77,710.27,0,0, ,106.638606981,710.273014272,110.4453125,42.0502056367138
7018,,Existing,095-10-09-10.23-100,370863.52,1487238.79,8816.93,0,0, ,495.310965373,8816.93372195,1371.01953125,195.39679912261
7019,,Existing,090-11-09-34.00-1403,371518.29,1496565.52,3641.21,0,0, ,321.513455702,3641.19759368,566.60546875,126.8262080304
7020,,New,095-11-09-34.00-1017,370865.9,1497341.95,10052.3,0,0, ,493.358557883,10052.3079031,1564.34375,194.644315178543
7021,,New,095-11-09-34.00-1017,370969.22,1497228.64,14363,0,0, ,486.244779459,14363.0022892,2235.1640625,191.824510662935
7022,,New,095-11-09-34.00-1017,370982.27,1497518.61,7102.68,0,0, ,376.603990367,7102.68490118,1105.34765625,148.560800432385
7023,,Existing,090-11-09-34.00-1400,372077.16,1496494.76,838.96,0,0, ,121.004588336,838.95697748,130.54296875,47.7327994148412
7024,,Existing,090-11-09-34.00-1400,372163,1496498.93,2507.21,0,0, ,225.084952777,2507.20747343,390.15234375,88.7961727984443
7025,,New,090-11-09-34.00-901,371849.18,1497288.13,12562.39,0,0, ,482.592903846,12562.3906331,1954.9609375,190.36564089892
7026,,New,090-11-09-34.00-900,371659.14,1497502.53,334.07,0,0, ,96.4042891138,334.062513626,51.99609375,38.0297508274342
7027,,Changed,090-11-09-34.00-1002,372357.75,1497053.58,4325.3,2310.4,87.21, ,321.482008938,4325.28998896,673.0859375,126.963190344898
7028,,Existing,090-11-09-34.00-901,371782.34,1497242.6,8038.13,0,0, ,378.735976571,8038.15566992,1250.89453125,149.404181607107
7029,,Existing,090-11-09-34.00-900,371623.44,1497551.26,4667.58,0,0, ,275.056471149,4667.57951484,726.390625,108.508173676731
7030,,Existing,090-11-09-34.00-900,371742.77,1497481.7,15000.45,0,0, ,719.002740203,15000.4614279,2334.40234375,283.643500352146
7031,,Existing,090-11-09-34.00-911,371963.57,1497402.66,2815.45,0,0, ,228.875788007,2815.43917397,438.14453125,90.2922366855659
7032,,New,090-11-09-34.00-1002,372391.34,1497964.83,694.79,0,0, ,105.440387703,694.784486782,108.12890625,41.5966344856126
7033,,Existing,095-10-09-10.15-2000,372990.3,1486887.03,3516.16,0,0, ,242.704227304,3202.38468843,497.953125,95.7593925846563
7034,,Existing,095-10-09-10.15-1300,373139.27,1486788.41,2111.19,0,0, ,206.834413669,2111.18643324,328.28125,81.5813788302548
7035,,Existing,095-10-09-10.15-1600,373115.89,1486571.83,3875.77,0,0, ,304.991378835,3875.7674562,602.6484375,120.26151940674
7036,,Existing,095-10-09-10.15-3100,372812.16,1486788.44,3552.64,0,0, ,267.170718761,3249.29828831,505.23828125,105.2800643836
7037,,Changed,095-10-09-10.15-3200,372689.13,1486751.7,3212.08,3055.1,5.14, ,282.389765802,3212.10100156,499.4609375,111.348124145012
7038,,Changed,095-10-09-10.15-1900,372999.7,1486783.1,5089.01,4415.6,15.25, ,314.714909904,4916.72125047,764.515625,124.07855847291
7039,,PossiblyChanged,095-10-09-10.15-1700,373013.65,1486587.59,3613.38,0,0, ,321.261815035,3613.37884802,561.84375,126.728387841139
7040,,Existing,095-10-09-10.15-1200,373134.49,1486890.12,3312.96,0,0, ,283.790661495,3312.95674618,515.140625,111.94456170673
7041,,Changed,095-10-09-10.15-1100,373113.05,1487011.28,3763.7,2128.78,76.8, ,337.189824371,3763.68493395,585.2421875,133.018489964325
7042,,Existing,095-10-09-10.15-300,373161.49,1486408.02,2881.77,0,0, ,242.762361113,2736.21701821,425.4375,95.7334030553794
7043,,Existing,095-10-09-10.15-3400,372494.73,1486626.32,3680.16,0,0, ,269.205914795,3680.1534186,572.234375,106.137385059192
7044,,Existing,095-10-09-10.15-3300,372622.9,1486686.29,3319.69,0,0, ,277.4575164,3178.88348661,494.28125,109.413929968382
7045,,Existing,095-10-09-10.15-3000,372825.52,1486901.73,3054.04,0,0, ,246.009825077,2822.58133249,438.8984375,96.9957657308884
7046,,Existing,095-10-09-10.15-2100,372991.49,1486990.66,3314.78,0,0, ,268.997453501,3492.84755475,543.11328125,106.123399058001
7047,,Existing,095-10-09-10.15-1800,372988.14,1486690.33,3003.83,0,0, ,267.192805097,3003.83170708,467.07421875,105.378865627546
7048,,Existing,095-10-09-10.15-1400,373151.93,1486685.46,3999.77,0,0, ,296.835962975,3999.75379915,621.9296875,117.079479659757
7049,,Existing,095-10-09-10.15-100,372971.01,1486414.21,2676.8,0,0, ,235.739753794,2771.12846851,430.875,92.9609366596696
7050,,Existing,095-10-09-10.15-3700,372807.54,1486637.83,2799.77,0,0, ,269.255204706,2799.76999332,435.33203125,106.121285055054
7051,,Existing,095-10-09-10.15-1500,373227.33,1486567.88,3348.1,0,0, ,277.873603372,3348.08942853,520.58203125,109.581285053441
7052,,Existing,095-10-09-10.15-200,373059.68,1486423.62,2212.87,0,0, ,205.484248369,2127.25328976,330.765625,80.9754660881531
7053,,New,095-10-09-10.15-2300,372876.39,1487158.36,2569.14,0,0, ,241.593664313,2569.14079051,399.484375,95.2459427172223
7054,,Existing,095-10-09-10.15-900,373202.84,1487173.63,2692.42,0,0, ,245.78709458,2692.41747431,418.6640625,96.9310381652255
7055,,PossiblyChanged,095-10-09-10.15-2600,372488.86,1487153.77,3873.03,0,0, ,296.319897031,3626.06482736,563.8515625,116.838501047186
7056,,Existing,095-10-09-10.15-2500,372628.43,1487177.22,1926.3,0,0, ,203.976278924,2048.150629,318.484375,80.4121752519034
7057,,Existing,095-10-09-10.15-2400,372740.35,1487153.13,3965.08,0,0, ,313.607798631,3965.07042593,616.55859375,123.623829730558
7058,,PossiblyChanged,095-10-09-10.15-2200,372957.06,1487083.26,2419.57,0,0, ,241.501667296,2419.57096554,376.23828125,95.2326788092627
7059,,Existing,095-10-09-10.15-1000,373095.43,1487141.28,2116.88,0,0, ,212.372465214,2116.87312911,329.171875,83.7413723947443
7060,,New,095-10-09-03.24-101,372427.83,1492760.19,2248.45,0,0, ,213.815653655,2248.44416725,349.78515625,84.326866986302
7061,,New,095-10-09-03.24-101,372496.43,1492792.63,1916.28,0,0, ,194.786324665,1996.01781223,310.5078125,76.8125433329607
7062,,New,095-10-09-03.24-101,372575.58,1492811.51,2142.86,0,0, ,217.519008399,2142.8478874,333.359375,85.8124720324134
7063,,New,095-10-09-03.21-100,372426.37,1492921.67,1953.37,0,0, ,201.389308981,1953.37190308,303.8828125,79.4243108229946
7064,,New,095-10-09-03.21-100,372492.48,1492945.66,1997.07,0,0, ,200.564752616,1997.07468664,310.6796875,79.0981238915486
7065,,New,095-10-09-03.21-100,372622.55,1492992.71,1911.25,0,0, ,202.123200848,1911.25042043,297.328125,79.7324256046283
7066,,New,095-10-09-03.21-1104,372686.59,1493114.86,1852.1,0,0, ,191.062198019,1852.10352132,288.13671875,75.3464735227045
7067,,New,095-10-09-03.00-111,372978.86,1493399.67,13074.19,0,0, ,500.607104035,13074.2199926,2034,197.292250430876
7068,,New,095-10-09-03.21-100,372474.17,1493471.96,2139.41,0,0, ,202.399446249,2025.37211373,315.09375,79.8228900404452
7069,,New,095-10-09-03.21-100,372412.24,1493448.59,2164.54,0,0, ,202.712278967,2058.20321257,320.19921875,79.945987717593
7070,,New,095-10-09-03.21-100,372415.55,1493185.94,2182.27,0,0, ,205.722533663,2096.26038186,326.11328125,81.1334240367586
7071,,New,095-10-09-03.21-100,372558.46,1492969.14,2095.12,0,0, ,199.726895299,2005.07649705,311.921875,78.7666028281422
7072,,New,095-10-09-03.21-100,372482.37,1493209.56,2026.81,0,0, ,201.718077942,2026.82470732,315.3125,79.5538556250542
7073,,New,095-10-09-03.21-100,372616.26,1493258.33,1990.3,0,0, ,194.985088504,1902.09633774,295.90625,76.9085202294725
7074,,New,095-10-09-03.21-187,372690.08,1493293.01,2232.38,0,0, ,188.935873703,1971.74749637,306.74609375,74.5344032038052
7075,,New,095-10-09-03.21-186,372683.95,1493386.6,1928.88,0,0, ,188.796552327,1816.90034384,282.6640625,74.4539521712017
7076,,New,095-10-09-03.21-100,372600.76,1493354.26,1977.77,0,0, ,195.913369263,1890.63639745,294.12890625,77.2792909567438
7077,,New,095-10-09-03.21-168,372687.01,1493555.61,1838.11,0,0, ,189.825077132,1838.10379768,285.9609375,74.858411403645
7078,,New,095-10-09-03.21-100,372610.71,1493513.78,1864.61,0,0, ,169.514545711,1757.76515281,273.46484375,66.8467233598308
7079,,New,095-10-09-03.21-100,372544.29,1493497.7,2112,0,0, ,200.440285025,2006.30535458,312.12890625,79.0500531461561
7080,,Existing,095-10-09-03.24-1118,372684.88,1492853.09,2075.19,0,0, ,199.53444083,1982.19768794,308.37109375,78.6424452368421
7081,,New,095-10-09-03.21-100,372546.42,1493233.18,1976.04,0,0, ,196.609595843,1886.52618594,293.48828125,77.5539265727551
7082,,New,095-10-09-03.21-1105,372691.85,1493030.61,1897.06,0,0, ,187.434054711,1777.15073841,276.46484375,73.9154699003344
7083,,New,095-10-09-03.21-100,372607.45,1493092.07,2047.1,0,0, ,197.241162941,1889.87814919,294.01171875,77.803311099298
7084,,New,095-11-09-34.34-106,372430.22,1494439.38,2840.15,0,0, ,216.999476404,2840.16148949,441.88671875,85.6069180539131
7085,,New,095-11-09-34.34-105,372509.51,1494441.42,2785.38,0,0, ,217.165145431,2785.38262417,433.36328125,85.6724354453258
7086,,New,095-10-09-03.21-100,372449.57,1494036.88,195.25,0,0, ,56.0245126417,195.25226994,30.37890625,22.0959245382145
7087,,New,095-10-09-03.21-100,372446.79,1493987.8,2170.1,0,0, ,201.428508152,2067.32150918,321.6328125,79.4485238929212
7088,,New,095-10-09-03.21-122,372664.81,1494097.72,2525.86,0,0, ,236.69641498,2525.85984278,392.9765625,93.3022465263793
7089,,New,095-10-09-03.21-100,372583.36,1493885.39,2187.56,0,0, ,203.30253821,2072.70422795,322.46875,80.1804406594805
7090,,New,095-10-09-03.21-146,372675.96,1493911.2,3308.36,0,0, ,224.750876958,2979.80673336,463.58984375,88.6324812061684
7091,,New,095-10-09-03.21-147,372675.38,1493822.09,2904.97,0,0, ,224.782637928,2943.44506807,457.9375,88.6451623513843
7092,,New,095-10-09-03.21-100,372451.48,1493835.55,2174.99,0,0, ,203.292753034,2076.24110729,323.02734375,80.1761904887126
7093,,New,095-10-09-03.21-100,372593.32,1493628.89,1842.83,0,0, ,168.503451318,1752.14383026,272.59375,66.4520024285315
7094,,New,095-10-09-03.21-167,372687.94,1493642.86,1874.09,0,0, ,185.722129882,1874.10353809,291.55859375,73.2657590541537
7095,,Existing,095-10-09-10.14-1700,375077.7,1486498.39,850.71,0,0, ,117.486849264,850.70500017,132.2734375,46.3166616711773
7096,,Existing,095-10-09-10.14-9200,375264.92,1486441.29,2007.59,0,0, ,193.297623438,2007.58253718,312.15234375,76.1807919055023
7097,,Existing,095-10-09-10.14-9300,375346.23,1486447.89,2167.39,0,0, ,222.828123215,2167.40123522,337.0078125,87.8601348708337
7098,,Existing,095-10-09-10.14-9200,375247.25,1486500.62,507.93,0,0, ,90.9804979355,507.929537602,78.98046875,35.8853506274833
7099,,Existing,095-10-09-10.14-1400,375217.72,1486539.41,224.23,0,0, ,60.1898650002,224.233865971,34.8671875,23.7295383594402
7100,,Existing,095-10-09-10.14-1500,375182.15,1486509.49,266.33,0,0, ,68.1449244379,266.333200476,41.4140625,26.8556189757471
7101,,Existing,095-10-09-10.14-1600,375105.2,1486608.84,2624.62,0,0, ,234.500740477,2624.62258996,408.11328125,92.4373499051398
7102,,Existing,095-10-09-10.14-1400,375192.75,1486609.22,2460.91,0,0, ,225.491280776,2460.89847195,382.64453125,88.8854638897365
7103,,Existing,095-10-09-10.14-2200,375128.69,1486744.26,2450.48,0,0, ,222.371759615,2450.46294968,381.03125,87.7296268105328
7104,,Existing,095-10-09-10.14-2300,375128.8,1486826.1,2070.63,0,0, ,198.231625579,2070.62721914,321.96875,78.2209603903666
7105,,Existing,095-10-09-10.14-2400,375122.11,1486909.09,2512.87,0,0, ,214.808186097,2512.87945152,390.734375,84.7531063984601
7106,,Existing,095-10-09-10.14-4500,374914.6,1486821.91,2829.69,0,0, ,245.364518027,2829.6859258,440,96.7805350882416
7107,,Existing,095-10-09-10.14-4400,374909.55,1486903.76,2338.92,0,0, ,208.092298498,2338.91662679,363.6875,82.077239754715
7108,,Existing,095-10-09-10.14-4300,374908.57,1486982.01,2617.18,0,0, ,248.766069388,2617.17015533,406.9609375,98.1061291932271
7109,,Existing,095-10-09-10.14-4200,374911.15,1487065.43,2699.39,0,0, ,239.472418747,2699.3892435,419.74609375,94.459257612693
7110,,Existing,095-10-09-10.14-1000,375273.28,1486942.4,2484.73,0,0, ,214.092454742,2484.73063461,386.3671875,84.47057394383
7111,,Existing,095-10-09-10.14-900,375274.69,1487021.09,2707.2,0,0, ,235.876938587,2707.1926412,420.96484375,93.0437230163077
7112,,Existing,095-10-09-10.14-1100,375279.86,1486859.81,2875.62,0,0, ,246.118845708,2875.63326106,447.13671875,97.0734244523337
7113,,Existing,095-10-09-10.14-1200,375274.65,1486783.02,2289.53,0,0, ,218.664582775,2289.53453544,355.99609375,86.2568567300816
7114,,Existing,095-10-09-10.14-1300,375286.35,1486690.57,2624.34,0,0, ,229.239789237,2624.328394,408.0625,90.4218515942957
7115,,Existing,095-10-09-10.14-2100,374959.81,1486532.13,179.14,0,0, ,55.8076909272,179.142350212,27.8515625,22.0187201093263
7116,,Existing,095-10-09-10.14-1800,374994.25,1486532.84,196.2,0,0, ,57.1553408565,196.205910299,30.5078125,22.5465858625859
7117,,Existing,095-10-09-10.14-1900,374990.02,1486496.14,725.82,0,0, ,122.807639224,725.818972931,112.859375,48.412016971397
7118,,Existing,095-10-09-10.14-1900,375015.73,1486443.96,2079.55,0,0, ,221.295030295,2079.54172616,323.33984375,87.2604891472712
7119,,Existing,095-10-09-10.14-4300,374994.67,1487012.59,253.02,0,0, ,65.730182606,253.021703895,39.33984375,25.9062947419671
7120,,Existing,095-10-09-10.14-4600,374918.6,1486739.75,2596.56,0,0, ,220.994183829,2596.55414659,403.73828125,87.1865377126095
7121,,Changed,095-10-09-10.14-3400,374979.6,1487684.76,4101.07,2698.45,51.98, ,324.62822179,4101.06794006,637.73046875,128.017210611684
7122,,Existing,095-10-09-02.32-9000,376007.5,1490883.02,649.67,0,0, ,102.065411295,649.661118453,101.05078125,40.2572901335422
7123,,Existing,095-10-09-02.32-8900,376009.48,1490925.49,400.4,0,0, ,80.5312850153,400.401958869,62.28125,31.7536922149578
7124,,Existing,095-10-09-02.32-3700,376366.44,1490703.45,1486.26,0,0, ,168.788435993,1486.25189975,231.16796875,66.6066536552752
7125,,Existing,095-10-09-02.32-3800,376407.57,1490714.13,2334.65,0,0, ,232.926699497,2334.65406538,363.13671875,91.9286430524843
7126,,Existing,095-10-09-02.32-8500,376157.32,1490951.97,960.34,0,0, ,135.564761832,960.346543779,149.38671875,53.4729349940224
7127,,Existing,095-10-09-02.32-4500,376459.31,1490864.08,519.49,0,0, ,91.1743583456,519.484733392,80.80078125,35.9573667877252
7128,,Existing,095-10-09-02.32-4600,376418.9,1490871.31,420.56,0,0, ,83.0612426706,420.558067452,65.41015625,32.7687991571598
7129,,Existing,095-10-09-02.32-9100,375945.25,1490843.86,2111.07,0,0, ,208.460478933,2111.07207133,328.359375,82.1421560784202
7130,,Existing,095-10-09-02.32-8330,375898.56,1491071.77,1956.49,0,0, ,197.210457749,1956.49651868,304.31640625,77.8265726823652
7131,,Existing,095-10-09-02.32-5030,376356.54,1491157.92,734.03,0,0, ,145.481288225,734.02444348,114.171875,57.4527181507244
