,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
245,1352.0,1279.0,1399.5,1243.0,1711.0,3406.5,4297.5,3758.0,4446.5,2628.5,1733.0
246,1352.0,1277.5,1455.5,1223.5,1762.5,3728.0,4609.0,4520.5,4901.0,2759.0,1759.5
247,1260.5,1255.0,1421.0,1221.5,1728.0,3324.0,3980.0,4061.0,4263.5,2629.0,1745.5
248,1260.5,1270.5,1458.5,1252.5,1760.0,3424.0,4165.0,4329.5,4434.0,2621.0,1721.0
249,1247.5,1235.5,1382.0,1183.5,1695.5,3542.0,4284.5,4440.0,4605.5,2684.0,1726.0
250,1247.5,1237.5,1380.5,1181.5,1679.0,3562.0,4329.5,4516.5,4570.5,2735.5,1735.0
251,1263.0,1242.0,1461.5,1205.5,1784.5,3627.5,4317.0,4270.0,4543.5,2783.0,1802.5
252,1263.0,1313.0,1549.0,1252.0,1848.0,3562.0,4143.5,4538.0,4393.0,2789.0,1812.5
253,1275.0,1295.0,1520.5,1252.5,1821.5,3578.5,4224.0,4614.0,4470.5,2852.5,1830.5
254,1275.0,1269.5,1470.0,1223.0,1828.5,3607.5,4201.5,4013.5,4576.0,2902.5,1897.0
255,1457.0,1352.5,1533.5,1291.0,1993.0,3720.5,4406.0,4458.5,4672.0,3264.5,2216.5
256,1457.0,1916.5,2194.0,2328.0,2597.0,3434.0,3830.0,3887.5,4084.0,3879.0,3203.0
257,1574.0,1655.5,1969.5,2041.0,2552.5,3886.5,4505.5,4430.0,4675.5,3736.0,2966.5
258,1574.0,1894.5,2226.0,2537.0,2690.0,3810.0,4285.0,4074.5,4449.5,3691.0,2944.5
259,1472.0,1450.5,1734.0,1428.5,2157.0,4315.5,5112.5,5420.0,5536.0,3576.5,2199.0
260,1472.0,1418.5,1668.5,1539.5,2159.0,3960.0,4660.5,4626.0,5051.0,3634.5,2409.5
261,1458.0,1482.5,1720.5,1800.0,2148.5,3153.0,3506.5,3578.0,3846.5,3937.0,3080.5
262,1458.0,1524.0,1769.5,1799.0,2249.0,3184.0,3591.0,3778.5,3921.0,3918.0,2933.5
263,1453.0,1542.5,1767.0,1755.0,2288.0,3374.0,3770.5,3978.5,4090.0,3974.0,2831.0
264,1453.0,1422.5,1685.0,1450.0,2128.5,4007.5,4832.0,4930.5,5172.5,3703.5,2248.0
265,1467.0,1433.5,1661.0,1418.5,2095.5,4000.0,4838.5,5141.5,5249.0,3611.5,2249.0
266,1467.0,1553.0,1781.5,1774.5,2210.5,3611.0,4189.5,4452.0,4508.0,3966.0,2755.5
267,1503.0,1509.5,1695.5,1680.5,2178.5,3157.5,3608.5,3724.5,3858.5,3763.0,2763.0
268,1503.0,1665.5,1852.5,1929.0,2315.5,3466.5,3861.5,3928.0,4216.0,3717.0,2583.0
269,1506.5,1434.5,1631.0,1426.5,2021.5,3708.5,4300.0,4610.0,4623.0,3173.5,2161.5
270,1506.5,1730.5,1965.5,1906.5,2235.0,3517.5,3914.5,3726.5,4249.0,3309.5,2370.0
271,1655.5,2214.0,2455.0,2554.0,2727.5,3594.5,3927.5,3538.0,4113.5,3675.5,2971.0
272,1655.5,1652.0,1974.0,1967.5,2580.5,3843.0,4361.5,4380.0,4630.5,3997.0,2987.0
273,1688.0,1604.0,1841.0,1877.5,2410.5,3550.0,3947.5,4036.0,4303.0,4125.5,3055.0
274,1688.0,1363.5,1580.5,1430.0,2164.0,3401.0,3848.5,3665.0,4159.5,3713.5,2584.0
275,1620.5,1330.5,1574.0,1339.0,1986.5,3355.5,3873.5,3739.5,4052.5,3130.0,2192.0
276,1620.5,1421.0,1602.0,1403.5,1913.5,3325.5,3910.0,4059.0,4061.0,2772.5,1880.0
277,1545.0,1451.0,1715.5,1480.0,1965.0,3435.5,4105.5,4250.0,4336.5,2862.5,1909.0
278,1545.0,1577.0,1810.0,1524.5,2070.0,3866.5,4432.0,4826.0,4746.5,3132.0,2086.5
279,1673.5,1581.0,1659.0,1547.0,1931.5,3338.5,3886.0,3108.0,4078.5,3058.0,2174.5
280,1673.5,1884.5,2020.5,2042.0,2338.0,3129.5,3432.5,3347.0,3593.5,3119.0,2444.5
281,1771.0,1772.0,2080.0,2049.0,2443.5,3096.5,3510.5,3687.5,3536.5,3335.0,2680.0
282,1771.0,1975.0,2246.0,2165.0,2691.0,3294.0,3675.0,3936.0,3745.5,3568.5,3038.0
283,1603.0,1641.0,1780.5,1709.0,2013.0,2947.0,3261.5,3586.0,3446.5,3021.0,2464.0
284,1603.0,1399.5,1587.0,1434.0,1941.5,3129.5,3697.5,3676.0,3957.0,2898.0,2027.0
285,1451.5,1397.0,1581.0,1366.0,1925.0,3579.0,4132.0,4488.0,4477.5,2876.5,1917.5
286,1451.5,1351.0,1582.0,1324.5,1890.0,3362.0,3971.5,4464.5,4229.0,2788.0,1834.5
287,1477.5,1405.5,1743.0,1448.0,2118.0,3864.5,4352.0,4470.0,4592.5,3156.0,2140.0
288,1477.5,1928.0,2158.0,2031.0,2464.0,3590.5,3909.5,3743.0,4175.0,3416.5,2526.5
289,1503.0,2011.0,2243.0,2309.0,2558.0,3526.0,3916.5,3983.0,4145.0,3581.0,2697.5
290,1503.0,1643.0,1789.5,1721.5,2255.5,3483.0,4009.5,3735.5,4201.0,3390.0,2514.0
291,1500.5,1719.5,1905.0,1813.5,2276.0,3523.5,4129.0,3812.0,4497.0,3394.5,2522.5
292,1500.5,1387.0,1535.5,1369.5,1870.5,3059.0,3519.5,3345.0,3764.0,2666.5,1927.5
293,1455.5,1756.0,1927.0,1816.0,2135.5,3360.0,3731.5,3640.0,3901.0,3044.5,2227.5
294,1455.5,1285.5,1492.5,1283.5,1829.5,3302.5,3839.5,3924.5,4104.0,2791.5,1887.0
295,1449.0,1287.5,1519.5,1280.0,1822.0,3352.5,4009.0,3992.0,4116.0,2736.5,1798.5
296,1449.0,1287.5,1462.5,1262.5,1787.0,3344.5,3976.5,4063.0,4244.0,2770.0,1820.5
297,1363.5,1297.0,1492.5,1294.5,1888.0,3530.0,4138.0,4324.5,4448.5,2824.0,1886.5
298,1363.5,1427.5,1731.5,1498.0,1992.0,3570.5,4048.0,4298.5,4360.0,2999.5,1988.0
299,1286.0,1340.5,1641.0,1325.0,2069.5,3729.5,4234.5,4235.0,4526.0,3074.0,2011.0
300,1554.0,2171.0,2330.0,2350.0,2477.5,3342.5,3688.5,3630.5,3786.0,3359.5,2735.0
301,1554.0,1470.0,1768.0,1627.0,2251.5,3367.0,3901.0,3901.5,4052.5,3445.0,2564.5
302,1554.0,1509.0,1740.5,1652.0,2232.5,3522.0,4060.0,4014.0,4278.5,3690.0,2593.0
303,1468.5,1492.0,1749.0,1679.0,2313.5,3274.5,3737.5,3837.5,3941.0,3704.0,2671.5
304,1468.5,1419.0,1694.5,1598.5,2329.5,3457.5,3869.0,4350.0,4296.0,3672.5,2531.0
305,1416.5,1303.0,1516.5,1308.0,1908.0,3198.0,3717.5,3884.5,3979.0,3057.5,2146.5
306,1416.5,1436.0,1669.0,1612.5,2147.0,3438.0,3890.5,4182.0,4297.0,3744.5,2534.0
307,1481.5,1886.0,2006.0,2059.0,2337.0,2952.0,3148.0,3217.5,3417.0,3603.5,2944.5
308,1481.5,1559.0,1865.5,1787.5,2528.5,3323.5,3694.5,4191.0,3990.0,3756.5,3018.0
309,1431.0,1473.5,1791.5,1556.5,2067.0,3473.0,3994.0,4191.5,4252.0,3157.0,2144.0
310,1431.0,1268.5,1475.0,1243.5,1878.5,3360.5,3840.0,3712.5,4205.0,2757.0,1942.0
311,1369.5,1309.5,1531.0,1286.5,1801.5,3147.5,3748.5,3514.5,3911.0,2612.0,1812.0
312,1394.5,1319.5,1653.0,1300.0,1985.0,3600.0,4338.0,4498.0,4551.0,2922.0,1955.5
313,1394.5,1326.5,1589.0,1334.5,1983.0,3522.5,4028.5,4392.0,4314.0,2924.5,2029.0
314,1394.5,1642.0,1787.5,1723.5,2089.0,3151.0,3566.0,3263.0,3697.5,3008.0,2242.5
315,1422.5,1378.0,1624.0,1415.5,2071.5,3497.5,4073.0,4176.0,4333.0,3431.0,2356.5
316,1422.5,1352.0,1603.0,1395.0,1976.5,3300.0,3837.0,3886.0,4109.5,3253.5,2247.0
317,1383.0,1465.5,1773.5,1602.0,2166.0,3574.0,4111.5,4234.0,4411.5,3593.5,2433.5
318,1383.0,1414.0,1640.0,1520.5,2050.0,3446.5,3997.0,4081.5,4295.5,3273.0,2246.0
319,1385.0,1528.5,1810.5,1635.0,2104.0,3704.5,4412.5,4672.0,4735.0,3540.0,2454.0
320,1385.0,1336.5,1566.0,1372.5,1874.5,3354.5,4041.5,4130.5,4314.5,3009.0,2070.5
321,1459.5,1357.5,1518.0,1375.5,1881.0,3213.5,3761.5,3434.5,3937.5,2928.5,2048.5
322,1459.5,1495.0,1773.0,1697.0,2296.5,3713.5,4258.5,4628.5,4592.0,3681.5,2545.0
323,1539.5,1631.0,1846.0,1710.0,2239.0,3451.5,3962.5,4027.5,4174.5,3247.0,2382.0
324,1539.5,1360.0,1566.0,1382.0,1956.5,3269.5,3764.5,3780.5,3982.0,2899.5,2052.5
325,1452.0,1395.0,1654.5,1477.5,2051.0,3552.0,4147.0,4285.5,4403.0,3192.0,2189.0
326,1452.0,1474.0,1786.0,1659.5,2169.5,3552.5,4157.5,4298.0,4433.5,3528.5,2408.5
327,1411.0,1433.5,1713.0,1515.0,2129.0,3710.0,4278.5,4540.5,4579.5,3429.5,2287.0
328,1411.0,1547.5,1873.0,1724.0,2315.0,3994.5,4539.5,4659.0,4864.5,3896.5,2591.5
329,1442.0,1532.0,1806.5,1677.5,2262.0,3462.5,3992.5,4463.5,4318.0,3859.0,2596.5
330,1442.0,1361.5,1559.0,1392.5,2178.5,3367.0,3743.5,3817.5,4008.5,3282.0,2387.5
331,1398.0,1470.0,1729.0,1597.0,2164.5,3535.0,4047.0,4210.5,4411.5,3598.0,2435.5
332,1398.0,1372.5,1602.5,1446.5,2135.0,3434.0,3903.5,3880.0,4325.5,3500.0,2351.5
333,1385.5,1474.0,1738.5,1636.5,2186.5,3427.5,3924.5,4158.5,4262.0,3637.0,2419.0
334,1385.5,1426.0,1681.0,1573.0,2129.0,3219.5,3706.5,3921.5,3963.5,3472.5,2302.0
335,1410.0,1486.5,1706.5,1685.0,2167.0,3060.5,3506.5,3641.5,3805.0,3556.0,2393.0
336,1410.0,1495.5,1726.0,1686.5,2125.0,3069.5,3497.0,3583.5,3810.0,3489.0,2344.5
337,1428.0,1450.0,1732.0,1644.0,2132.0,3151.0,3580.0,3672.5,3959.5,3475.0,2340.0
338,1428.0,1471.5,1705.5,1605.0,2113.5,3333.0,3840.0,4160.0,4325.5,3313.5,2216.0
339,1353.0,1303.0,1526.5,1270.0,1878.5,3587.5,4311.0,4394.0,4547.5,2739.0,1814.5
340,1353.0,1287.0,1496.5,1249.0,1829.5,3460.0,4235.0,4280.0,4545.5,2658.0,1759.0
341,1283.5,1258.5,1450.5,1215.0,1819.0,3511.0,4247.0,4270.5,4443.5,2647.0,1770.5
342,1283.5,1294.5,1506.0,1254.0,1834.5,3539.5,4112.0,4438.5,4333.5,2649.5,1781.0
343,1268.5,1270.0,1494.0,1217.0,1786.5,3420.5,4018.0,4100.5,4230.5,2620.5,1757.0
344,1268.5,1287.0,1529.0,1244.0,1811.5,3277.0,3861.5,3986.0,4157.5,2607.0,1757.5
345,1629.0,1300.5,1589.0,1271.0,1988.0,3697.5,4353.5,4630.5,4684.0,2919.5,1945.0
346,1629.0,1692.5,1912.0,1791.5,2263.0,3573.0,3993.0,4174.5,4268.5,3488.5,2636.0
347,2091.5,4908.0,5298.0,5708.0,5523.5,5746.0,5915.5,6275.5,6073.0,5757.5,4273.5
348,2091.5,1919.5,2152.0,2156.0,3109.0,3843.5,4165.5,4058.0,4305.5,4469.5,3458.5
349,1710.0,1324.0,1575.0,1320.5,2095.5,3607.5,4240.0,4196.0,4626.0,2962.5,2081.0
350,1710.0,1377.5,1718.0,1382.0,2122.0,4199.5,4959.5,5520.5,5038.0,3124.0,2009.0
351,1478.0,1325.0,1570.0,1387.0,1994.0,3370.5,4015.5,3654.0,4286.5,3130.0,2072.5
352,1478.0,1294.0,1467.5,1290.5,1919.5,3475.0,4131.5,3857.5,4367.0,2994.0,1972.0
353,1685.5,1409.0,1629.0,1493.0,2210.0,3554.0,4086.0,3882.0,4343.5,3391.5,2528.5
354,1685.5,1586.0,1852.0,1724.0,2331.5,3512.0,4056.5,4128.0,4230.0,3632.0,2725.5
355,1797.5,1771.0,1983.0,1976.0,2301.0,3134.5,3530.0,3391.0,3704.5,3461.0,2721.5
356,1797.5,1466.0,1655.0,1481.0,2134.0,3656.5,4271.5,4722.0,4568.0,3516.5,2577.5
357,1912.5,1941.0,2071.0,2077.0,2909.0,3484.0,3829.5,3964.5,3965.5,3733.0,3058.5
358,1912.5,1707.0,1977.0,1912.0,2594.5,3442.5,3657.5,4003.0,3781.0,3595.5,2907.5
359,2000.0,2074.0,2188.0,2232.0,2861.0,3118.5,3276.0,2677.0,3303.5,3343.5,2964.0
360,2000.0,1629.0,1854.0,1654.0,3511.0,4353.5,4509.5,4489.5,4834.5,3798.0,2858.5
361,1903.0,1927.0,2084.0,1995.5,2304.0,3091.5,3398.5,3656.0,3606.5,3395.5,2734.5
362,1903.0,1727.0,1917.0,1842.0,2398.5,3087.5,3519.0,3688.0,3701.0,3475.5,2809.5
363,1774.0,1782.0,1922.5,1973.0,2390.5,2936.5,3235.0,3142.0,3461.0,3482.0,2781.5
364,1774.0,1834.0,1929.0,1941.0,2418.5,3153.5,3511.0,3181.0,3586.0,3597.5,2876.5
365,2004.0,1922.0,1962.0,1917.0,2225.0,2815.0,3253.0,2600.0,3415.5,3058.0,2524.5
366,2004.0,1779.5,1984.5,1972.0,2268.0,3395.5,3582.5,3774.0,3611.5,3249.0,2592.5
367,2902.0,2485.0,2623.0,2533.0,3219.5,3477.5,3801.5,3595.0,3934.5,4219.5,3556.0
368,2902.0,2953.0,2964.0,3313.0,3921.5,4167.5,4167.0,3997.5,4544.0,5128.0,3881.5
369,3710.5,4480.0,4674.0,4894.0,5091.0,5168.0,5238.5,5040.0,5286.0,6357.5,5412.0
370,3710.5,3134.0,3181.0,3513.0,4253.0,4335.5,4319.0,3667.0,4385.0,5393.0,4710.5
371,2484.0,2949.0,3117.0,3077.0,3362.5,3474.0,3585.0,3347.5,3607.0,4133.5,3739.5
372,2484.0,2696.0,2896.0,3063.0,3230.5,3292.0,3463.5,3373.0,3447.0,4081.0,3832.5
373,1999.0,2095.0,2216.0,2153.0,2411.0,3010.0,3280.0,2952.0,3443.5,3237.5,2741.0
374,1999.0,1771.0,2010.0,2020.0,2240.5,3386.5,3788.0,3937.5,3871.0,3295.0,2545.0
375,1857.0,1740.5,1870.0,1825.5,2331.5,3067.0,3443.5,3307.0,3578.0,3286.5,2697.0
376,1857.0,1863.5,1943.5,1924.5,2203.0,2581.0,2773.0,2575.0,2955.0,3145.5,2708.5
377,1838.5,1854.0,2057.0,2080.0,2360.5,3176.0,3567.5,3528.0,3721.5,3370.0,2695.5
378,1838.5,1888.0,1991.5,2073.0,2238.5,3146.0,3449.5,3055.0,3577.5,3229.5,2678.0
379,1794.0,1734.0,1805.5,1915.0,2207.0,2748.5,3149.5,2724.0,3362.0,3564.5,3056.5
380,1794.0,1760.0,1863.5,1933.0,2316.5,2832.5,3203.0,3034.5,3428.0,3610.5,3127.5
381,1805.0,2021.0,2246.0,2342.0,2794.0,3128.5,3358.5,3350.0,3415.0,3678.0,3173.0
382,1805.0,1994.0,2162.0,2243.0,2686.5,2939.0,3137.5,2994.0,3152.0,3344.5,3072.5
383,1758.5,1741.0,1778.0,1819.0,2180.0,2529.5,2739.0,2355.0,2801.0,2846.0,2457.5
384,1758.5,1603.0,1752.5,1734.0,2232.5,2910.5,3146.0,2930.0,3249.5,3160.5,2583.5
385,1706.5,1767.0,1983.0,2096.0,2372.0,2880.0,3267.0,3079.5,3356.5,3558.0,2879.5
386,1706.5,1764.5,1933.0,1926.0,2300.0,3010.5,3252.0,3542.0,3456.0,3536.5,2895.0
387,1706.5,1934.0,2157.0,2176.0,2477.0,3217.0,3491.5,3434.5,3735.5,3625.5,2894.5
388,1706.5,1855.0,2094.0,2052.0,2595.5,3677.0,4092.0,4424.0,4349.0,3979.0,3000.0
389,1705.5,1697.5,1823.5,1875.5,2533.5,3247.5,3501.0,3224.0,3729.0,3789.5,2996.5
390,1705.5,1529.0,1796.0,1638.5,2273.0,3520.5,4040.0,4252.5,4388.5,3713.5,2728.0
391,1767.0,1977.0,2207.0,2281.0,2673.0,3475.5,3786.0,4382.0,4091.5,3869.5,3054.5
392,1767.0,1854.0,1890.0,1907.5,2321.5,3098.0,3384.5,3023.0,3597.5,3607.0,2816.5
393,1685.5,1997.5,2148.0,2178.0,2439.5,3188.0,3578.5,3498.5,3729.5,3551.5,2755.5
394,1685.5,1712.5,1919.5,1944.0,2376.5,3068.0,3376.5,3666.5,3542.5,3359.5,2709.0
395,1479.0,2061.0,2227.0,2162.0,2202.0,3247.5,3770.0,4033.0,3924.5,3129.0,2401.0
396,1479.0,1292.0,1477.0,1260.0,1775.0,3262.0,3937.5,4448.5,4307.5,2710.5,1898.5
397,1307.5,1263.0,1411.0,1218.5,1688.5,3485.0,4340.0,4314.0,4665.0,2605.5,1689.0
398,1307.5,1282.5,1466.0,1220.5,1704.5,3681.5,4586.5,4932.5,4782.5,2643.0,1704.0
399,1257.0,1258.5,1433.5,1196.0,1690.0,3596.5,4421.0,4402.5,4610.5,2709.0,1720.5
400,1257.0,1260.0,1479.0,1204.5,1716.0,3438.0,4143.5,4404.0,4483.5,2762.0,1774.5
401,1266.5,1311.5,1603.0,1255.5,1865.0,3782.5,4418.0,4805.0,4624.0,2842.5,1835.0
402,1266.5,1265.0,1513.5,1207.5,1785.5,3473.5,4107.5,4169.0,4348.0,2716.5,1743.0
403,1260.5,1273.0,1490.5,1200.5,1771.5,3647.5,4380.5,4496.0,4605.5,2807.5,1768.0
404,1260.5,1266.5,1550.0,1208.5,1886.5,3869.0,4655.0,4792.5,4957.5,3051.5,1875.5
405,1315.5,1271.0,1524.5,1233.0,1790.0,3752.5,4511.0,4768.0,4802.5,2909.5,1856.0
406,1315.5,1298.0,1459.0,1296.5,1886.5,3438.5,4060.5,3920.5,4357.5,3092.0,2189.5
407,1357.0,1580.0,1703.0,1706.0,1979.0,3105.5,3544.0,3631.5,3844.5,3119.0,2394.5
408,1357.0,1525.0,1650.5,1558.0,1953.5,3286.0,3833.5,3582.5,4079.0,3073.0,2258.5
409,1351.0,1331.0,1560.5,1343.0,2088.5,3686.5,4338.0,4314.0,4596.0,3244.0,2277.5
410,1351.0,1492.5,1723.0,1611.5,2254.5,3583.5,4137.0,4438.5,4463.5,3621.0,2625.0
411,1372.0,1418.0,1669.0,1560.0,2122.0,3316.0,3889.0,4192.5,4259.5,3839.0,2791.5
412,1372.0,1432.0,1689.0,1579.5,2120.5,3621.5,4159.5,4476.0,4638.0,3656.0,2379.5
413,1406.0,1424.5,1668.5,1535.5,2212.0,3760.5,4489.5,4511.5,4772.0,3706.5,2439.5
414,1406.0,1411.0,1649.0,1432.0,2111.5,3870.5,4644.0,4841.5,5039.0,3744.5,2298.0
415,1497.0,1433.5,1646.5,1489.0,2114.0,3842.5,4590.0,4866.0,4932.5,3751.5,2417.5
416,1497.0,1612.0,1836.0,1708.5,2384.0,3740.5,4256.5,4678.0,4625.0,3972.5,2945.5
417,1615.5,1715.0,1781.0,1773.0,2171.0,2617.0,2901.0,2546.0,3036.5,3287.0,2768.0
418,1615.5,1781.0,1850.5,1873.0,2201.0,2935.0,3147.5,2518.0,3423.5,3221.5,2740.5
419,1617.0,1563.5,1789.0,1727.5,2295.0,3400.5,3887.0,4162.5,4215.5,3805.0,2733.5
420,1617.0,1727.5,1963.0,1960.5,2457.5,3617.0,4112.5,4199.5,4436.0,3961.0,2905.0
421,1742.0,1735.0,1988.0,1880.5,2603.0,3955.5,4471.5,4377.5,4877.0,4108.5,3025.5
422,1742.0,1505.5,1780.0,1741.5,2479.0,3900.0,4441.5,4361.0,4759.0,4086.5,3009.0
423,1854.0,2405.0,2622.0,2811.0,2925.0,3261.0,3461.5,3405.5,3612.0,4002.0,3603.5
424,1854.0,2386.0,2611.0,2808.0,2979.0,3371.5,3523.0,3534.0,3650.0,4022.5,3672.5
425,1769.5,2387.0,2604.0,2705.0,2971.0,3305.0,3550.5,3540.0,3703.5,4026.5,3611.5
426,1769.5,1761.5,1964.0,2001.5,2601.0,3187.5,3518.5,3767.5,3716.0,3678.5,2974.0
427,1527.0,1346.5,1565.0,1295.0,2033.5,3130.5,3726.0,4132.5,3799.0,3037.5,2277.5
428,1527.0,1379.5,1556.0,1352.0,1817.0,3238.5,3774.0,4098.0,4063.0,2644.5,1815.0
429,1463.5,1322.5,1545.5,1283.0,1750.5,3109.5,3777.5,3861.0,3888.5,2585.5,1774.0
430,1463.5,1602.5,1747.5,1522.5,2052.0,3654.0,4340.0,4566.0,4566.5,3054.5,2179.0
431,1703.5,1920.0,2069.0,2066.5,2354.0,3576.0,4015.0,4192.5,4384.0,3440.5,2604.0
432,1703.5,1762.0,1843.5,1847.5,2179.0,2938.5,3137.0,2779.0,3398.0,3050.5,2548.5
433,1624.5,1432.5,1722.0,1550.5,2239.0,3538.5,3954.5,3637.0,4193.0,3421.0,2414.0
434,1624.5,1758.0,1916.0,1782.0,2317.5,3376.0,3760.0,3536.0,4040.0,3407.5,2458.5
435,1487.0,1484.0,1681.0,1521.0,1990.5,3377.5,3921.0,3655.0,4106.5,2880.0,2035.0
436,1487.0,1439.0,1576.0,1417.0,2107.5,3475.0,3890.0,3925.0,4181.0,3010.5,2198.5
437,1547.0,1462.5,1664.0,1561.0,2143.5,3341.0,3806.0,4118.0,4080.5,3296.5,2425.0
438,1547.0,1603.0,1817.5,1970.0,2425.0,3207.0,3718.0,3696.0,3891.5,4085.0,2947.5
439,1596.5,1753.0,1867.0,1810.0,2267.5,3257.5,3644.5,3425.5,3929.0,3721.5,2707.0
440,1596.5,1518.0,1774.5,1616.0,2185.0,3329.5,3816.0,4220.0,3954.5,3284.0,2420.0
441,1559.0,1749.0,1891.0,1906.0,2228.5,2957.0,3260.0,3419.0,3488.5,3345.0,2575.5
442,1559.0,1436.5,1765.0,1461.0,2160.5,3586.0,4103.0,4388.0,4313.0,3239.5,2164.0
443,1436.5,1346.0,1592.0,1378.5,2021.5,3507.5,4054.5,3877.5,4454.0,3103.0,2006.5
444,1436.5,1399.5,1655.0,1513.0,2064.5,3251.0,3682.0,3700.0,4016.5,3381.5,2241.0
445,1400.5,1606.5,1831.0,1949.0,2180.5,3336.5,3796.0,4054.5,4190.0,3579.0,2476.5
446,1400.5,1514.5,1761.0,1780.5,2168.5,3317.0,3741.0,3887.5,4092.0,3554.0,2373.0
447,1382.0,1557.0,1829.5,1791.0,2295.5,3516.5,3937.5,4055.0,4253.5,3729.0,2607.5
448,1382.0,1373.0,1710.0,1369.0,2163.5,3785.0,4309.0,4506.5,4647.5,3389.5,2245.0
449,1399.0,1393.5,1652.5,1406.5,2134.0,3837.5,4383.5,4595.5,4782.5,3325.5,2162.5
450,1555.5,1460.0,1743.5,1591.0,2257.0,3524.0,4067.0,4601.5,4406.0,3428.5,2448.5
451,1555.5,1601.0,1774.0,1647.5,2211.5,3337.5,3770.5,3970.0,3947.0,3304.0,2456.5
452,1555.5,1602.0,1854.0,1735.5,2386.0,3269.5,3708.5,3910.5,3906.5,3458.0,2611.5
453,1539.5,1806.5,2033.0,2022.0,2268.5,3386.0,3821.0,3975.0,4101.5,3485.5,2558.5
454,1539.5,1306.5,1563.5,1334.5,2079.0,3303.0,3673.5,3679.0,4039.5,3164.5,2252.0
455,1534.5,1709.0,1856.0,1906.0,2239.0,3208.5,3475.5,3030.5,3821.5,3461.0,2656.0
456,1534.5,1549.5,1799.5,1775.0,2318.0,3568.0,4102.5,4298.0,4398.5,3972.0,2793.5
457,1579.0,1478.0,1768.0,1594.0,2325.0,3623.0,4104.0,4544.0,4439.0,3837.0,2677.0
458,1579.0,1491.0,1688.5,1532.5,2163.0,3387.0,3824.0,3888.0,4044.5,3295.5,2474.0
459,1543.0,1285.0,1486.5,1259.0,1793.5,3518.5,4262.5,4262.0,4499.5,2755.5,1890.0
460,1543.0,1504.5,1775.0,1534.0,2076.5,3842.5,4564.5,4770.5,4871.0,3393.0,2243.5
461,1519.0,2222.0,2565.0,2272.0,2344.5,3391.0,3747.0,4170.5,3917.0,3182.0,2581.0
462,1519.0,1447.5,1650.0,1542.0,1909.5,3042.5,3351.5,3656.5,3686.0,2782.5,2067.0
463,1482.5,1652.5,1916.0,1765.0,2258.5,3607.5,4123.0,4218.5,4428.5,3556.0,2516.0
464,1482.5,1461.0,1718.0,1633.5,2275.5,3614.5,4150.5,4239.5,4379.5,3782.5,2670.5
465,1461.0,1426.5,1715.5,1519.0,2205.0,3496.0,4045.5,4280.0,4343.5,3624.0,2517.5
466,1461.0,1368.0,1598.5,1393.5,2056.5,3398.5,3824.5,3941.5,4130.5,3118.5,2227.0
467,1408.5,1445.5,1775.0,1464.0,1981.0,3570.5,4128.5,4917.0,4490.0,3124.0,2125.5
468,1408.5,1298.5,1518.5,1266.0,1918.0,3388.5,4006.5,4062.5,4238.0,2961.5,1977.5
469,1469.0,1349.5,1532.0,1353.0,1944.0,3684.0,4387.5,4429.0,4600.5,3122.0,2131.5
470,1469.0,2418.0,2645.0,2371.0,2383.0,3764.5,4349.5,4612.0,4678.0,3763.0,2585.5
471,1514.5,1453.5,1723.5,1561.0,2168.5,3447.0,3959.5,4072.0,4284.5,3539.0,2433.0
472,1514.5,1756.0,1874.5,1898.0,2323.0,3451.5,3961.0,3623.5,4138.5,3596.0,2589.0
473,1569.5,1904.5,2191.0,2054.0,2432.5,3587.5,4137.0,4234.0,4227.5,3462.5,2591.0
474,1569.5,1469.5,1724.0,1480.5,2140.0,3659.5,4171.0,4577.0,4475.0,3318.5,2363.0
475,1513.0,1743.0,1918.0,1865.5,2486.0,3685.5,4161.5,4260.5,4314.5,3840.0,2958.0
476,1513.0,1486.5,1751.5,1648.5,2289.5,3700.0,4244.0,4414.5,4585.0,3956.5,2668.0
477,1440.0,1616.0,1890.0,1758.5,2300.0,3831.0,4335.0,4491.0,4733.5,3825.0,2660.0
478,1440.0,1681.5,1930.0,1803.0,2393.5,3870.0,4368.0,4364.0,4746.5,4003.5,2764.5
479,1510.5,1523.0,1831.0,1708.5,2309.0,3528.0,4033.0,4406.0,4341.0,3828.5,2762.5
480,1510.5,2033.0,2143.0,2179.0,2426.0,3433.5,3846.0,3407.0,4059.5,3908.5,3016.5
481,1464.5,1372.5,1606.0,1405.0,2122.5,3478.5,3912.5,3999.5,4219.0,3468.0,2372.5
482,1464.5,1500.5,1745.0,1639.5,2181.5,3511.5,4073.0,4177.5,4419.0,3576.0,2380.5
483,1384.5,1495.5,1721.5,1586.0,2151.0,3483.5,3971.5,4155.5,4344.0,3674.0,2456.0
484,1384.5,1474.0,1717.5,1576.5,2154.5,3495.5,4042.0,4157.5,4368.5,3583.0,2376.5
485,1378.0,1444.5,1729.5,1566.0,2058.5,3288.5,3743.5,4022.5,4029.5,3212.5,2202.5
486,1378.0,1325.5,1561.5,1355.5,1919.5,3266.5,3786.5,3901.5,4134.5,2939.5,1990.0
487,1327.0,1481.5,1752.5,1569.0,1962.5,3546.5,4139.0,4501.5,4397.5,3127.5,2072.5
488,1327.0,1270.5,1467.0,1215.0,1819.5,3423.0,4074.0,4421.0,4287.0,2594.5,1775.0
489,1282.0,1292.0,1479.5,1238.0,1842.5,3719.0,4627.0,4728.0,4826.5,2757.0,1791.0
